CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Spinach & Corn Full		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Spinach & Corn Combo		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Soya Chaap Half		79	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Soya Chaap Full		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Soya Chaap Combo		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Veg Dapling Half		79	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Veg Dapling Full		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Veg Dapling Combo		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Tandoori Paneer Half		79	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Tandoori Paneer Full		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Tandoori Paneer Combo		109	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Corn Half		89	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Corn Full		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Corn Combo		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Mushroom Half		89	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Mushroom Full		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Mushroom Combo		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Paneer Half		89	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Paneer Full		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Cheese Paneer Combo		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Exotic Veg Sampler Half		89	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Exotic Veg Sampler Full		119	
CSE Block 	Apartment	DimSum Box	Dumplings	Wheat Dumplings Exotic Veg Sampler Combo		119	
CSE Block 	Apartment	DimSum Box	Fries	Classic Salted Fries		69	
CSE Block 	Apartment	DimSum Box	Fries	Masala Fries Peri Peri		79	
CSE Block 	Apartment	DimSum Box	Fries	Peri Peri Fries		89	
CSE Block 	Apartment	DimSum Box	Fries	Cheese Fries		99	
CSE Block 	Apartment	DimSum Box	Whole Wheat Wraps	Aloo Tikki Wrap		89	
CSE Block 	Apartment	DimSum Box	Whole Wheat Wraps	Veg Garden Wrap		99	
CSE Block 	Apartment	DimSum Box	Whole Wheat Wraps	Bombay Street Wrap		99	
CSE Block 	Apartment	DimSum Box	Whole Wheat Wraps	Mexican Mix Veg Wrap		109	
CSE Block 	Apartment	DimSum Box	Whole Wheat Wraps	Paneer Tikka Wrap		119	
CSE Block 	Apartment	DimSum Box	Snacks	Dragon Roll		99	
CSE Block 	Apartment	DimSum Box	Snacks	Hara Bhara Kebab		129	
CSE Block 	Apartment	DimSum Box	Snacks	Pizza Pocket		129	
CSE Block 	Apartment	DimSum Box	Snacks	Veg Nugget		139	
CSE Block 	Apartment	DimSum Box	Shakes	DB Classic Cold Coffee		79	
CSE Block 	Apartment	DimSum Box	Shakes	Belgian Chocolate Shake		79	
CSE Block 	Apartment	DimSum Box	Shakes	Strawberry Dream		79	
CSE Block 	Apartment	DimSum Box	Shakes	Sun-Kissed Mango		79	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Plain Dosa		50	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Podi Dosa		60	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Masala Dosa		60	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Ghee Dosa		70	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Thattu Dosa		60	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Uthappam		70	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Onion Dosa		60	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Tripti Special Dosa		80	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Onion Masala Dosa		65	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Paneer Dosa		100	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Butter Dosa		70	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Idli (3 pcs)		40	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Ghee Podi Dosa		70	
Boys Hostel 	BH1	Tripti	DOSA & IDLI	Ramassery Idli - 2 pcs		50	
Boys Hostel 	BH1	Tripti	SOUTH BREAKFAST	Idiyappam + Kadala/Veg Curry		70	
Boys Hostel 	BH1	Tripti	SOUTH BREAKFAST	Puttu (Steam Cake) + Kadala Curry		70	
Boys Hostel 	BH1	Tripti	SOUTH BREAKFAST	Porotta + Kadala/Veg Curry		70	
Boys Hostel 	BH1	Tripti	SOUTH BREAKFAST	Rava/Vermicelli Uppuma		60	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Biriyani		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Thali (Rice 'Kerala or North'+Sambar/Dal+Poriyal)		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Tomato Rice		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Lemon Rice		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Curd Rice		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Gobhi Rice		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Fried Rice		70	
Boys Hostel 	BH1	Tripti	BIRIYANI RICE & THALI	Jeera Rice		70	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Onion Vada		10	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Dal Vada (Nippattu)		10	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Medu Vada (Uzhunnu Vada)		10	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Bread pokko Vada		15	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Sugheen Vada		15	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Samosa		15	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Pazham Pori		20	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Punugulu (5 pcs)		10	
Boys Hostel 	BH1	Tripti	SOUTH SNACKS	Snacks Combo + (Chutney)		50	
Boys Hostel 	BH1	Tripti	SOUTH TEA & PACKED SNACKS	South Tea		15	
Boys Hostel 	BH1	Pakka Adda	Noodles	Veg Noodles		60	
Boys Hostel 	BH1	Pakka Adda	Noodles	Paneer Noodles		70	
Boys Hostel 	BH1	Pakka Adda	Noodles	Mushroom Noodles		80	
Boys Hostel 	BH1	Pakka Adda	Noodles	Manchurian Noodles		70	
Boys Hostel 	BH1	Pakka Adda	Noodles	Chilli Garlic Noodles		80	
Boys Hostel 	BH1	Pakka Adda	Noodles	Hakka Noodles		70	
Boys Hostel 	BH1	Pakka Adda	Burger	Veggie Burger		60	
Boys Hostel 	BH1	Pakka Adda	Burger	Paneer Burger		70	
Boys Hostel 	BH1	Pakka Adda	Burger	Crispy Aloo Tikki Burger		50	
Boys Hostel 	BH1	Pakka Adda	Burger	Mushroom Burger		80	
Boys Hostel 	BH1	Pakka Adda	Burger	Pakka Double Decker Burger		100	
Boys Hostel 	BH1	Pakka Adda	Sandwich	Veg Club Sandwich		70	
Boys Hostel 	BH1	Pakka Adda	Sandwich	Paneer Tikka Sandwich		80	
Boys Hostel 	BH1	Pakka Adda	Sandwich	Corn & Cheese Sandwich		60	
Boys Hostel 	BH1	Pakka Adda	Sandwich	Bombay Sandwich		70	
Boys Hostel 	BH1	Pakka Adda	Sandwich	Mushroom Sandwich		80	
Boys Hostel 	BH1	Pakka Adda	Pizza	Veg Pizza		100	
Boys Hostel 	BH1	Pakka Adda	Pizza	Paneer Pizza		120	
Boys Hostel 	BH1	Pakka Adda	Pizza	Mushroom Pizza		120	
Boys Hostel 	BH1	Pakka Adda	Pizza	Margarita Pizza		110	
Boys Hostel 	BH1	Pakka Adda	Pizza	Fully Loaded Veg Pizza		150	
Boys Hostel 	BH1	Pakka Adda	Pizza	Pineapple Pizza		150	
Boys Hostel 	BH1	Pakka Adda	Roll	Veg Kathi Roll		50	
Boys Hostel 	BH1	Pakka Adda	Roll	Paneer Kathi Roll		70	
Boys Hostel 	BH1	Pakka Adda	Roll	Mushroom Roll		70	
Boys Hostel 	BH1	Pakka Adda	Roll	Chilli Paneer Roll		80	
Boys Hostel 	BH1	Pakka Adda	Roll	Manchurian Roll		70	
Boys Hostel 	BH1	Pakka Adda	Toppings	Extra Cheese		20	
Boys Hostel 	BH1	Pakka Adda	Toppings	Extra Veggies		20	
Boys Hostel 	BH1	Pakka Adda	Toppings	Paneer Topping		30	
Boys Hostel 	BH1	Pakka Adda	Toppings	Mushroom Topping		30	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Simple oatmeal		80	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Oatmeal with fruits		90	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Oatmeal with dried fruit		100	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Protein oatmeal		150	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Simple pancake		100	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Tomato topping		110	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Corn topping		120	
Boys Hostel 	BH1	Hungry Panda	Oatmeal/Pancake	Cheese pancake		150	
Boys Hostel 	BH1	Hungry Panda	Add-on	Honey		20	
Boys Hostel 	BH1	Hungry Panda	Add-on	Maple		40	
Boys Hostel 	BH1	Hungry Panda	Add-on	Chocolate		20	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Veggie footlong Small		70	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Veggie footlong Large		100	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Veggie loaded paneer Small		90	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Veggie loaded paneer Large		120	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Loaded Spicy Mexican Small		130	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Loaded Spicy Mexican Large		150	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Cheese loaded paneer Small		130	
Boys Hostel 	BH1	Hungry Panda	Footlong Sandwich	Cheese loaded paneer Large		150	
Boys Hostel 	BH1	Hungry Panda	Salad	Basic bean salad Small		70	
Boys Hostel 	BH1	Hungry Panda	Salad	Basic bean salad Large		100	
Boys Hostel 	BH1	Hungry Panda	Salad	Mexican salad Small		80	
Boys Hostel 	BH1	Hungry Panda	Salad	Mexican salad Large		110	
Boys Hostel 	BH1	Hungry Panda	Salad	Exotic veggies salad Small		90	
Boys Hostel 	BH1	Hungry Panda	Salad	Exotic veggies salad Large		120	
Boys Hostel 	BH1	Hungry Panda	Salad	Grilled paneer salad Small		100	
Boys Hostel 	BH1	Hungry Panda	Salad	Grilled paneer salad Large		130	
Boys Hostel 	BH1	Hungry Panda	Burrito	Exotic veggies Burrito Small		90	
Boys Hostel 	BH1	Hungry Panda	Burrito	Exotic veggies Burrito Large		140	
Boys Hostel 	BH1	Hungry Panda	Burrito	Paneer burrito Small		100	
Boys Hostel 	BH1	Hungry Panda	Burrito	Paneer burrito Large		150	
Boys Hostel 	BH1	Hungry Panda	Burrito	Mexican burrito Small		110	
Boys Hostel 	BH1	Hungry Panda	Burrito	Mexican burrito Large		160	
Boys Hostel 	BH1	Hungry Panda	Burrito	Mushroom burrito Small		100	
Boys Hostel 	BH1	Hungry Panda	Burrito	Mushroom burrito Large		150	
Boys Hostel 	BH1	Hungry Panda	Burrito	Falafal Burrito Small		120	
Boys Hostel 	BH1	Hungry Panda	Burrito	Falafal Burrito Large		160	
Boys Hostel 	BH1	Hungry Panda	Pita Bread with Hummus	Plain pita with hummus		120	
Boys Hostel 	BH1	Hungry Panda	Pita Bread with Hummus	Falafal pita with hummus		150	
Boys Hostel 	BH1	Hungry Panda	Pita Bread with Hummus	Paneer pita with hummus		130	
Boys Hostel 	BH1	Hungry Panda	Pita Bread with Hummus	Mix beans pita		130	
Boys Hostel 	BH1	Hungry Panda	Pizza	Margarita Small		120	
Boys Hostel 	BH1	Hungry Panda	Pizza	Margarita Medium		170	
Boys Hostel 	BH1	Hungry Panda	Pizza	Margarita Large		240	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mingle Small		120	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mingle Medium		170	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mingle Large		240	
Boys Hostel 	BH1	Hungry Panda	Pizza	Farmhouse Small		130	
Boys Hostel 	BH1	Hungry Panda	Pizza	Farmhouse Medium		180	
Boys Hostel 	BH1	Hungry Panda	Pizza	Farmhouse Large		250	
Boys Hostel 	BH1	Hungry Panda	Pizza	Garden house Small		150	
Boys Hostel 	BH1	Hungry Panda	Pizza	Garden house Medium		200	
Boys Hostel 	BH1	Hungry Panda	Pizza	Garden house Large		270	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mushroom Small		140	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mushroom Medium		180	
Boys Hostel 	BH1	Hungry Panda	Pizza	Mushroom Large		250	
Boys Hostel 	BH1	Hungry Panda	Pizza	Classic Paneer Small		140	
Boys Hostel 	BH1	Hungry Panda	Pizza	Classic Paneer Medium		180	
Boys Hostel 	BH1	Hungry Panda	Pizza	Classic Paneer Large		250	
Boys Hostel 	BH1	Hungry Panda	Pizza	BBQ Paneer Small		150	
Boys Hostel 	BH1	Hungry Panda	Pizza	BBQ Paneer Medium		190	
Boys Hostel 	BH1	Hungry Panda	Pizza	BBQ Paneer Large		260	
Boys Hostel 	BH1	Hungry Panda	Pizza	PariPari Paneer Small		150	
Boys Hostel 	BH1	Hungry Panda	Pizza	PariPari Paneer Medium		190	
Boys Hostel 	BH1	Hungry Panda	Pizza	PariPari Paneer Large		260	
Boys Hostel 	BH1	Hungry Panda	Pizza	PineApple Pizza Small		150	
Boys Hostel 	BH1	Hungry Panda	Pizza	PineApple Pizza Medium		200	
Boys Hostel 	BH1	Hungry Panda	Pizza	PineApple Pizza Large		270	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Mexican pizza Small		150	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Mexican pizza Medium		200	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Mexican pizza Large		270	
Boys Hostel 	BH1	Hungry Panda	Pizza	Jalopeno + Olive Small		140	
Boys Hostel 	BH1	Hungry Panda	Pizza	Jalopeno + Olive Medium		180	
Boys Hostel 	BH1	Hungry Panda	Pizza	Jalopeno + Olive Large		250	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda classic pizza Small		300	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda classic pizza Medium		390	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda classic pizza Large		480	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda Paneer Delight Small		330	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda Paneer Delight Medium		400	
Boys Hostel 	BH1	Hungry Panda	Pizza	Hungry Panda Paneer Delight Large		520	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Panda Pizza Small		350	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Panda Pizza Medium		450	
Boys Hostel 	BH1	Hungry Panda	Pizza	Fairy Panda Pizza Large		520	
Boys Hostel 	BH1	Hungry Panda	Pizza	Baby corn Pizza Small		160	
Boys Hostel 	BH1	Hungry Panda	Pizza	Baby corn Pizza Medium		200	
Boys Hostel 	BH1	Hungry Panda	Pizza	Baby corn Pizza Large		280	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Nachos crunch Small		50	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Nachos crunch Medium		70	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Nachos crunch Large		90	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Extra cheese Small		40	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Extra cheese Medium		60	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Extra cheese Large		70	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Cheese Burst Small		60	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Cheese Burst Medium		80	
Boys Hostel 	BH1	Hungry Panda	Pizza Add-on	Cheese Burst Large		100	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Plain Dosa		50	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Podi Dosa		60	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Masala Dosa		60	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Ghee Dosa		70	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Thattu Dosa		60	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Uthappam		70	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Onion Dosa		60	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Tripti Special Dosa		80	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Onion Masala Dosa		65	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Paneer Dosa		100	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Butter Dosa		70	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Idli 3 pcs		40	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Ghee Podi Dosa		70	
Boys Hostel 	BH1	Hangouts	DOSA & IDLI	Ramassery Idli - 2 pcs		50	
Boys Hostel 	BH1	Hangouts	SNACKS	Onion Vada		10	
Boys Hostel 	BH1	Hangouts	SNACKS	Dal Vada (Nippattu)		10	
Boys Hostel 	BH1	Hangouts	SNACKS	Medu Vada (Uzhunnu Vada)		10	
Boys Hostel 	BH1	Hangouts	SNACKS	Bread Pokko Vada		15	
Boys Hostel 	BH1	Hangouts	SNACKS	Sugheen Vada		15	
Boys Hostel 	BH1	Hangouts	SNACKS	Samosa		15	
Boys Hostel 	BH1	Hangouts	SNACKS	Pazham Pori		20	
Boys Hostel 	BH1	Hangouts	SNACKS	Punugulu		10	
Boys Hostel 	BH1	Hangouts	SNACKS	Snacks Combo + (Chutney)		50	
Boys Hostel 	BH4	Food Factory	CHINESE	Chilly Chicken		210	
Boys Hostel 	BH4	Food Factory	RICE	Steamed Rice		40	
Boys Hostel 	BH4	Food Factory	CHINESE	Chilly Chicken (Boneless)		240	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Veg Biryani		110	
Boys Hostel 	BH4	Food Factory	CHINESE	Garlic Chicken		210	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Egg Biryani (2pc)		130	
Boys Hostel 	BH4	Food Factory	CHINESE	Garlic Chicken (Boneless)		240	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Chk Biryani (3 pc)		150	
Boys Hostel 	BH4	Food Factory	CHINESE	Chicken 65		210	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Fried Chk Biryani (3pc)		175	
Boys Hostel 	BH4	Food Factory	CHINESE	Chicken 65 (Boneless)		240	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Tandoori Chk Biryani (2 pc)		175	
Boys Hostel 	BH4	Food Factory	CHINESE	Lemon Chicken		210	
Boys Hostel 	BH4	Food Factory	BIRIYANI	Mutton Biryani (2pc)		225	
Boys Hostel 	BH4	Food Factory	CHINESE	Lemon Chicken (Boneless)		240	
Boys Hostel 	BH4	Food Factory	CHINESE	Chicken Lollypop		200	
Boys Hostel 	BH4	Food Factory	COMBO	Chilly Chicken (B/less) + Veg Hakka Noodles		200	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Pakoda		210	
Boys Hostel 	BH4	Food Factory	COMBO	Chilly Chicken (B/less) + Chk Hakka Noodles		240	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Pakoda (Boneless)		240	
Boys Hostel 	BH4	Food Factory	COMBO	Chilly Chicken (B/less) + Veg Fried Rice		200	
Boys Hostel 	BH4	Food Factory	STARTER	Masala Fried Chicken		220	
Boys Hostel 	BH4	Food Factory	COMBO	Chilly Chicken (B/less) + Chk Fried Rice		240	
Boys Hostel 	BH4	Food Factory	STARTER	Masala Fried Chicken (Boneless)		250	
Boys Hostel 	BH4	Food Factory	COMBO	Cheese Chilly + Veg Hakka Noodles		175	
Boys Hostel 	BH4	Food Factory	STARTER	Crispy Chicken Spicy (Chaap Style)		220	
Boys Hostel 	BH4	Food Factory	COMBO	Cheese Chilly + Veg Fried Rice		175	
Boys Hostel 	BH4	Food Factory	STARTER	Crispy Chicken Spicy (Boneless)		250	
Boys Hostel 	BH4	Food Factory	CHINESE	Chilly Chicken (Bravo)		250	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Chicken Seekh Masala		280	
Boys Hostel 	BH4	Food Factory	CHINESE	Chilly Chicken (Bravo, Boneless)		280	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Handi Chicken		280	
Boys Hostel 	BH4	Food Factory	STARTER	Chilly Potato		110	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Masala Chicken		280	
Boys Hostel 	BH4	Food Factory	STARTER	Honey Chilly Potato		130	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Tawa Chicken		280	
Boys Hostel 	BH4	Food Factory	STARTER	Dragon Paneer		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Kadhai Chicken		300	
Boys Hostel 	BH4	Food Factory	STARTER	Cheese Chilly		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Butter Chicken		320	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Punjabi Chicken Masala		320	
Boys Hostel 	BH4	Food Factory	RICE	Fried Rice - Veg		110	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Rara Chicken		320	
Boys Hostel 	BH4	Food Factory	RICE	Fried Rice - Egg		130	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Chicken Tikka Butter Masala		320	
Boys Hostel 	BH4	Food Factory	RICE	Fried Rice - Chicken		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Murg Musallam		320	
Boys Hostel 	BH4	Food Factory	NOODLES	Hakka Noodles - Veg		110	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Chicken Tangri Masala Curry		320	
Boys Hostel 	BH4	Food Factory	NOODLES	Hakka Noodles - Egg		130	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Mutton Rogan Josh		350	
Boys Hostel 	BH4	Food Factory	NOODLES	Hakka Noodles - Chicken		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Mutton Masala		350	
Boys Hostel 	BH4	Food Factory	NOODLES	Chilly Garlic Noodles - Veg		110	
Boys Hostel 	BH4	Food Factory	NOODLES	Chilly Garlic Noodles - Egg		130	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Dal of the Day		120	
Boys Hostel 	BH4	Food Factory	NOODLES	Chilly Garlic Noodles - Chicken		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Mix Veg		150	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Paneer Do Pyaza		200	
Boys Hostel 	BH4	Food Factory	BREAD	Tawa Roti		5	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Kadhai Paneer		200	
Boys Hostel 	BH4	Food Factory	BREAD	Tandoori Roti		10	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Shahi Paneer		200	
Boys Hostel 	BH4	Food Factory	BREAD	Butter Tandoori Roti		15	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Paneer Butter Masala		220	
Boys Hostel 	BH4	Food Factory	BREAD	Plain Naan		30	
Boys Hostel 	BH4	Food Factory	BREAD	Butter Naan		40	
Boys Hostel 	BH4	Food Factory	STARTER	Paneer Tikka		150	
Boys Hostel 	BH4	Food Factory	BREAD	Garlic Naan		50	
Boys Hostel 	BH4	Food Factory	STARTER	Paneer Malai Tikka		170	
Boys Hostel 	BH4	Food Factory	BREAD	Chilly Parantha		50	
Boys Hostel 	BH4	Food Factory	STARTER	French Fries		100	
Boys Hostel 	BH4	Food Factory	BREAD	Lachha Parantha		50	
Boys Hostel 	BH4	Food Factory	STARTER	Masala French Fries		110	
Boys Hostel 	BH4	Food Factory	SALAD	Onion Salad		15	
Boys Hostel 	BH4	Food Factory	COMBO	Handi Chicken (3pc)		190	
Boys Hostel 	BH4	Food Factory	SALAD	Green Salad		25	
Boys Hostel 	BH4	Food Factory	COMBO	Handi Chicken (3pc) + Roti (3)		200	
Boys Hostel 	BH4	Food Factory	COMBO	Handi Chicken (3pc) + Rice		220	
Boys Hostel 	BH4	Food Factory	STARTER	Boiled Eggs		10	
Boys Hostel 	BH4	Food Factory	COMBO	Masala Chicken (3pc)		190	
Boys Hostel 	BH4	Food Factory	STARTER	Plain Omlette		50	
Boys Hostel 	BH4	Food Factory	COMBO	Masala Chicken (3pc) + Roti (3)		200	
Boys Hostel 	BH4	Food Factory	STARTER	Masala Omlette		60	
Boys Hostel 	BH4	Food Factory	COMBO	Masala Chicken (3pc) + Rice		220	
Boys Hostel 	BH4	Food Factory	STARTER	Plain Bhurji		50	
Boys Hostel 	BH4	Food Factory	COMBO	Tawa Chicken (3 pc)		190	
Boys Hostel 	BH4	Food Factory	STARTER	Masala Bhurji		60	
Boys Hostel 	BH4	Food Factory	COMBO	Tawa Chicken (3pc) + Roti (3)		200	
Boys Hostel 	BH4	Food Factory	MAIN COURSE	Egg Curry		130	
Boys Hostel 	BH4	Food Factory	COMBO	Tawa Chicken (3pc) + Rice		220	
Boys Hostel 	BH4	Food Factory	COMBO	Karahi Chicken (3pc)		200	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Seekh		220	
Boys Hostel 	BH4	Food Factory	COMBO	Karahi Chicken (3 pc) + Roti (3)		210	
Boys Hostel 	BH4	Food Factory	STARTER	Tandoori Chicken		220	
Boys Hostel 	BH4	Food Factory	COMBO	Karahi Chicken (3 pc) + Rice		230	
Boys Hostel 	BH4	Food Factory	STARTER	Afgani Chicken		240	
Boys Hostel 	BH4	Food Factory	COMBO	Butter Chicken (3 pc)		210	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Achari Tikka		240	
Boys Hostel 	BH4	Food Factory	COMBO	Butter Chicken (3 pc) + Roti (3)		220	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Malai Tikka		250	
Boys Hostel 	BH4	Food Factory	COMBO	Butter Chicken (3 pc) + Rice		240	
Boys Hostel 	BH4	Food Factory	STARTER	Pahari Chicken		250	
Boys Hostel 	BH4	Food Factory	COMBO	Rara Chicken (3pc)		210	
Boys Hostel 	BH4	Food Factory	STARTER	Bhatti Ka Murg		250	
Boys Hostel 	BH4	Food Factory	COMBO	Rara Chicken (3 pc) + Roti (3)		220	
Boys Hostel 	BH4	Food Factory	STARTER	Chicken Tikka		250	
Boys Hostel 	BH4	Food Factory	COMBO	Rara Chicken (3 pc) + Rice		240	
Boys Hostel 	BH4	Food Factory	STARTER	Jahangir Chicken		250	
Boys Hostel 	BH4	Food Factory	COMBO	CK Tikka Butter Masala (3pc)		210	
Boys Hostel 	BH4	Food Factory	STARTER	Reshami Chicken		250	
